child,testlanguage,age,item,response,mode,test_lang_status,ling
ch302or8,aka,90,goal,1,retelling,L1,Bilingual
ch302or8,aka,90,attempt,1,retelling,L1,Bilingual
ch302or8,aka,90,outcome,1,retelling,L1,Bilingual
ch302or8,aka,90,ist,0,retelling,L1,Bilingual
ch302or8,aka,90,ist,1,retelling,L1,Bilingual
ch302or8,aka,90,goal,1,retelling,L1,Bilingual
ch302or8,aka,90,attempt,0,retelling,L1,Bilingual
ch302or8,aka,90,outcome,1,retelling,L1,Bilingual
ch302or8,aka,90,ist,1,retelling,L1,Bilingual
ch302or8,aka,90,ist,0,retelling,L1,Bilingual
ch302or8,aka,90,goal,0,retelling,L1,Bilingual
ch302or8,aka,90,attempt,1,retelling,L1,Bilingual
ch302or8,aka,90,outcome,1,retelling,L1,Bilingual
ch302or8,aka,90,ist,1,retelling,L1,Bilingual
ch302or8,eng,90,ist,0,telling,L2,Bilingual
ch302or8,eng,90,goal,0,telling,L2,Bilingual
ch302or8,eng,90,attempt,1,telling,L2,Bilingual
ch302or8,eng,90,outcome,1,telling,L2,Bilingual
ch302or8,eng,90,ist,0,telling,L2,Bilingual
ch302or8,eng,90,ist,1,telling,L2,Bilingual
ch302or8,eng,90,goal,0,telling,L2,Bilingual
ch302or8,eng,90,attempt,1,telling,L2,Bilingual
ch302or8,eng,90,outcome,1,telling,L2,Bilingual
ch302or8,eng,90,ist,0,telling,L2,Bilingual
ch302or8,eng,90,ist,0,telling,L2,Bilingual
ch302or8,eng,90,goal,0,telling,L2,Bilingual
ch302or8,eng,90,attempt,1,telling,L2,Bilingual
ch302or8,eng,90,outcome,1,telling,L2,Bilingual
ch302or8,eng,90,ist,1,telling,L2,Bilingual
ch303or8,aka,90,ist,1,retelling,L1,Bilingual
ch303or8,aka,90,goal,0,retelling,L1,Bilingual
ch303or8,aka,90,attempt,1,retelling,L1,Bilingual
ch303or8,aka,90,outcome,0,retelling,L1,Bilingual
ch303or8,aka,90,ist,0,retelling,L1,Bilingual
ch303or8,aka,90,ist,0,retelling,L1,Bilingual
ch303or8,aka,90,goal,0,retelling,L1,Bilingual
ch303or8,aka,90,attempt,1,retelling,L1,Bilingual
ch303or8,aka,90,outcome,0,retelling,L1,Bilingual
ch303or8,aka,90,ist,1,retelling,L1,Bilingual
ch303or8,aka,90,ist,1,retelling,L1,Bilingual
ch303or8,aka,90,goal,1,retelling,L1,Bilingual
ch303or8,aka,90,attempt,0,retelling,L1,Bilingual
ch303or8,aka,90,outcome,1,retelling,L1,Bilingual
ch303or8,aka,90,ist,1,retelling,L1,Bilingual
ch303or8,aka,90,ist,1,telling,L1,Bilingual
ch303or8,aka,90,goal,0,telling,L1,Bilingual
ch303or8,aka,90,attempt,1,telling,L1,Bilingual
ch303or8,aka,90,outcome,0,telling,L1,Bilingual
ch303or8,aka,90,ist,0,telling,L1,Bilingual
ch303or8,aka,90,ist,0,telling,L1,Bilingual
ch303or8,aka,90,goal,1,telling,L1,Bilingual
ch303or8,aka,90,attempt,1,telling,L1,Bilingual
ch303or8,aka,90,outcome,0,telling,L1,Bilingual
ch303or8,aka,90,ist,0,telling,L1,Bilingual
ch303or8,aka,90,ist,1,telling,L1,Bilingual
ch303or8,aka,90,goal,0,telling,L1,Bilingual
ch303or8,aka,90,attempt,1,telling,L1,Bilingual
ch303or8,aka,90,outcome,1,telling,L1,Bilingual
ch303or8,aka,90,ist,0,telling,L1,Bilingual
ch303or8,eng,90,ist,1,telling,L2,Bilingual
ch303or8,eng,90,goal,0,telling,L2,Bilingual
ch303or8,eng,90,attempt,1,telling,L2,Bilingual
ch303or8,eng,90,outcome,1,telling,L2,Bilingual
ch303or8,eng,90,ist,0,telling,L2,Bilingual
ch303or8,eng,90,ist,1,telling,L2,Bilingual
ch303or8,eng,90,goal,0,telling,L2,Bilingual
ch303or8,eng,90,attempt,1,telling,L2,Bilingual
ch303or8,eng,90,outcome,1,telling,L2,Bilingual
ch303or8,eng,90,ist,1,telling,L2,Bilingual
ch303or8,eng,90,ist,1,telling,L2,Bilingual
ch303or8,eng,90,goal,0,telling,L2,Bilingual
ch303or8,eng,90,attempt,1,telling,L2,Bilingual
ch303or8,eng,90,outcome,1,telling,L2,Bilingual
ch303or8,eng,90,ist,0,telling,L2,Bilingual
ch304or8,eng,90,ist,1,retelling,L2,Bilingual
ch304or8,eng,90,goal,0,retelling,L2,Bilingual
ch304or8,eng,90,attempt,1,retelling,L2,Bilingual
ch304or8,eng,90,outcome,1,retelling,L2,Bilingual
ch304or8,eng,90,ist,0,retelling,L2,Bilingual
ch304or8,eng,90,ist,1,retelling,L2,Bilingual
ch304or8,eng,90,goal,0,retelling,L2,Bilingual
ch304or8,eng,90,attempt,1,retelling,L2,Bilingual
ch304or8,eng,90,outcome,0,retelling,L2,Bilingual
ch304or8,eng,90,ist,1,retelling,L2,Bilingual
ch304or8,eng,90,ist,1,retelling,L2,Bilingual
ch304or8,eng,90,goal,1,retelling,L2,Bilingual
ch304or8,eng,90,attempt,1,retelling,L2,Bilingual
ch304or8,eng,90,outcome,1,retelling,L2,Bilingual
ch304or8,eng,90,ist,1,retelling,L2,Bilingual
ch305or8,eng,92,ist,1,telling,L2,Bilingual
ch305or8,eng,92,goal,0,telling,L2,Bilingual
ch305or8,eng,92,attempt,1,telling,L2,Bilingual
ch305or8,eng,92,outcome,1,telling,L2,Bilingual
ch305or8,eng,92,ist,0,telling,L2,Bilingual
ch305or8,eng,92,ist,0,telling,L2,Bilingual
ch305or8,eng,92,goal,0,telling,L2,Bilingual
ch305or8,eng,92,attempt,1,telling,L2,Bilingual
ch305or8,eng,92,outcome,1,telling,L2,Bilingual
ch305or8,eng,92,ist,0,telling,L2,Bilingual
ch305or8,eng,92,ist,1,telling,L2,Bilingual
ch305or8,eng,92,goal,0,telling,L2,Bilingual
ch305or8,eng,92,attempt,1,telling,L2,Bilingual
ch305or8,eng,92,outcome,1,telling,L2,Bilingual
ch305or8,eng,92,ist,1,telling,L2,Bilingual
ch305or8,aka,92,ist,1,retelling,L1,Bilingual
ch305or8,aka,92,goal,0,retelling,L1,Bilingual
ch305or8,aka,92,attempt,1,retelling,L1,Bilingual
ch305or8,aka,92,outcome,1,retelling,L1,Bilingual
ch305or8,aka,92,ist,0,retelling,L1,Bilingual
ch305or8,aka,92,ist,1,retelling,L1,Bilingual
ch305or8,aka,92,goal,0,retelling,L1,Bilingual
ch305or8,aka,92,attempt,1,retelling,L1,Bilingual
ch305or8,aka,92,outcome,1,retelling,L1,Bilingual
ch305or8,aka,92,ist,1,retelling,L1,Bilingual
ch305or8,aka,92,ist,0,retelling,L1,Bilingual
ch305or8,aka,92,goal,1,retelling,L1,Bilingual
ch305or8,aka,92,attempt,0,retelling,L1,Bilingual
ch305or8,aka,92,outcome,1,retelling,L1,Bilingual
ch305or8,aka,92,ist,0,retelling,L1,Bilingual
ch305or8,eng,92,ist,1,retelling,L2,Bilingual
ch305or8,eng,92,goal,0,retelling,L2,Bilingual
ch305or8,eng,92,attempt,1,retelling,L2,Bilingual
ch305or8,eng,92,outcome,0,retelling,L2,Bilingual
ch305or8,eng,92,ist,0,retelling,L2,Bilingual
ch305or8,eng,92,ist,0,retelling,L2,Bilingual
ch305or8,eng,92,goal,0,retelling,L2,Bilingual
ch305or8,eng,92,attempt,1,retelling,L2,Bilingual
ch305or8,eng,92,outcome,0,retelling,L2,Bilingual
ch305or8,eng,92,ist,1,retelling,L2,Bilingual
ch305or8,eng,92,ist,0,retelling,L2,Bilingual
ch305or8,eng,92,goal,1,retelling,L2,Bilingual
ch305or8,eng,92,attempt,1,retelling,L2,Bilingual
ch305or8,eng,92,outcome,1,retelling,L2,Bilingual
ch305or8,eng,92,ist,0,retelling,L2,Bilingual
ch305or8,aka,92,ist,0,telling,L1,Bilingual
ch305or8,aka,92,goal,0,telling,L1,Bilingual
ch305or8,aka,92,attempt,1,telling,L1,Bilingual
ch305or8,aka,92,outcome,0,telling,L1,Bilingual
ch305or8,aka,92,ist,0,telling,L1,Bilingual
ch305or8,aka,92,ist,1,telling,L1,Bilingual
ch305or8,aka,92,goal,0,telling,L1,Bilingual
ch305or8,aka,92,attempt,1,telling,L1,Bilingual
ch305or8,aka,92,outcome,1,telling,L1,Bilingual
ch305or8,aka,92,ist,1,telling,L1,Bilingual
ch305or8,aka,92,ist,1,telling,L1,Bilingual
ch305or8,aka,92,goal,0,telling,L1,Bilingual
ch305or8,aka,92,attempt,1,telling,L1,Bilingual
ch305or8,aka,92,outcome,0,telling,L1,Bilingual
ch305or8,aka,92,ist,1,telling,L1,Bilingual
ch306or8,eng,100,ist,1,retelling,L2,Bilingual
ch306or8,eng,100,goal,0,retelling,L2,Bilingual
ch306or8,eng,100,attempt,1,retelling,L2,Bilingual
ch306or8,eng,100,outcome,1,retelling,L2,Bilingual
ch306or8,eng,100,ist,0,retelling,L2,Bilingual
ch306or8,eng,100,ist,1,retelling,L2,Bilingual
ch306or8,eng,100,goal,0,retelling,L2,Bilingual
ch306or8,eng,100,attempt,0,retelling,L2,Bilingual
ch306or8,eng,100,outcome,1,retelling,L2,Bilingual
ch306or8,eng,100,ist,1,retelling,L2,Bilingual
ch306or8,eng,100,ist,1,retelling,L2,Bilingual
ch306or8,eng,100,goal,0,retelling,L2,Bilingual
ch306or8,eng,100,attempt,0,retelling,L2,Bilingual
ch306or8,eng,100,outcome,1,retelling,L2,Bilingual
ch306or8,eng,100,ist,1,retelling,L2,Bilingual
ch306or8,aka,100,ist,1,retelling,L1,Bilingual
ch306or8,aka,100,goal,0,retelling,L1,Bilingual
ch306or8,aka,100,attempt,1,retelling,L1,Bilingual
ch306or8,aka,100,outcome,1,retelling,L1,Bilingual
ch306or8,aka,100,ist,1,retelling,L1,Bilingual
ch306or8,aka,100,ist,0,retelling,L1,Bilingual
ch306or8,aka,100,goal,0,retelling,L1,Bilingual
ch306or8,aka,100,attempt,0,retelling,L1,Bilingual
ch306or8,aka,100,outcome,1,retelling,L1,Bilingual
ch306or8,aka,100,ist,1,retelling,L1,Bilingual
ch306or8,aka,100,ist,0,retelling,L1,Bilingual
ch306or8,aka,100,goal,0,retelling,L1,Bilingual
ch306or8,aka,100,attempt,0,retelling,L1,Bilingual
ch306or8,aka,100,outcome,0,retelling,L1,Bilingual
ch306or8,aka,100,ist,1,retelling,L1,Bilingual
ch306or8,aka,100,ist,0,telling,L1,Bilingual
ch306or8,aka,100,goal,1,telling,L1,Bilingual
ch306or8,aka,100,attempt,1,telling,L1,Bilingual
ch306or8,aka,100,outcome,1,telling,L1,Bilingual
ch306or8,aka,100,ist,0,telling,L1,Bilingual
ch306or8,aka,100,ist,1,telling,L1,Bilingual
ch306or8,aka,100,goal,0,telling,L1,Bilingual
ch306or8,aka,100,attempt,0,telling,L1,Bilingual
ch306or8,aka,100,outcome,1,telling,L1,Bilingual
ch306or8,aka,100,ist,0,telling,L1,Bilingual
ch306or8,aka,100,ist,1,telling,L1,Bilingual
ch306or8,aka,100,goal,0,telling,L1,Bilingual
ch306or8,aka,100,attempt,0,telling,L1,Bilingual
ch306or8,aka,100,outcome,0,telling,L1,Bilingual
ch306or8,aka,100,ist,1,telling,L1,Bilingual
ch306or8,eng,100,ist,0,telling,L2,Bilingual
ch306or8,eng,100,goal,0,telling,L2,Bilingual
ch306or8,eng,100,attempt,0,telling,L2,Bilingual
ch306or8,eng,100,outcome,1,telling,L2,Bilingual
ch306or8,eng,100,ist,0,telling,L2,Bilingual
ch306or8,eng,100,ist,1,telling,L2,Bilingual
ch306or8,eng,100,goal,0,telling,L2,Bilingual
ch306or8,eng,100,attempt,1,telling,L2,Bilingual
ch306or8,eng,100,outcome,0,telling,L2,Bilingual
ch306or8,eng,100,ist,1,telling,L2,Bilingual
ch306or8,eng,100,ist,1,telling,L2,Bilingual
ch306or8,eng,100,goal,0,telling,L2,Bilingual
ch306or8,eng,100,attempt,1,telling,L2,Bilingual
ch306or8,eng,100,outcome,0,telling,L2,Bilingual
ch306or8,eng,100,ist,0,telling,L2,Bilingual
ch307or8,eng,103,ist,0,retelling,L2,Bilingual
ch307or8,eng,103,goal,1,retelling,L2,Bilingual
ch307or8,eng,103,attempt,0,retelling,L2,Bilingual
ch307or8,eng,103,outcome,1,retelling,L2,Bilingual
ch307or8,eng,103,ist,0,retelling,L2,Bilingual
ch307or8,eng,103,ist,0,retelling,L2,Bilingual
ch307or8,eng,103,goal,0,retelling,L2,Bilingual
ch307or8,eng,103,attempt,1,retelling,L2,Bilingual
ch307or8,eng,103,outcome,1,retelling,L2,Bilingual
ch307or8,eng,103,ist,1,retelling,L2,Bilingual
ch307or8,eng,103,ist,1,retelling,L2,Bilingual
ch307or8,eng,103,goal,1,retelling,L2,Bilingual
ch307or8,eng,103,attempt,0,retelling,L2,Bilingual
ch307or8,eng,103,outcome,1,retelling,L2,Bilingual
ch307or8,eng,103,ist,1,retelling,L2,Bilingual
ch307or8,eng,103,ist,1,telling,L2,Bilingual
ch307or8,eng,103,goal,0,telling,L2,Bilingual
ch307or8,eng,103,attempt,1,telling,L2,Bilingual
ch307or8,eng,103,outcome,0,telling,L2,Bilingual
ch307or8,eng,103,ist,0,telling,L2,Bilingual
ch307or8,eng,103,ist,1,telling,L2,Bilingual
ch307or8,eng,103,goal,0,telling,L2,Bilingual
ch307or8,eng,103,attempt,1,telling,L2,Bilingual
ch307or8,eng,103,outcome,1,telling,L2,Bilingual
ch307or8,eng,103,ist,0,telling,L2,Bilingual
ch307or8,eng,103,ist,1,telling,L2,Bilingual
ch307or8,eng,103,goal,0,telling,L2,Bilingual
ch307or8,eng,103,attempt,1,telling,L2,Bilingual
ch307or8,eng,103,outcome,1,telling,L2,Bilingual
ch307or8,eng,103,ist,0,telling,L2,Bilingual
ch307or8,aka,103,ist,1,telling,L1,Bilingual
ch307or8,aka,103,goal,0,telling,L1,Bilingual
ch307or8,aka,103,attempt,1,telling,L1,Bilingual
ch307or8,aka,103,outcome,0,telling,L1,Bilingual
ch307or8,aka,103,ist,0,telling,L1,Bilingual
ch307or8,aka,103,ist,1,telling,L1,Bilingual
ch307or8,aka,103,goal,1,telling,L1,Bilingual
ch307or8,aka,103,attempt,1,telling,L1,Bilingual
ch307or8,aka,103,outcome,0,telling,L1,Bilingual
ch307or8,aka,103,ist,0,telling,L1,Bilingual
ch307or8,aka,103,ist,0,telling,L1,Bilingual
ch307or8,aka,103,goal,0,telling,L1,Bilingual
ch307or8,aka,103,attempt,1,telling,L1,Bilingual
ch307or8,aka,103,outcome,1,telling,L1,Bilingual
ch307or8,aka,103,ist,0,telling,L1,Bilingual
ch307or8,aka,103,ist,1,retelling,L1,Bilingual
ch307or8,aka,103,goal,1,retelling,L1,Bilingual
ch307or8,aka,103,attempt,0,retelling,L1,Bilingual
ch307or8,aka,103,outcome,1,retelling,L1,Bilingual
ch307or8,aka,103,ist,1,retelling,L1,Bilingual
ch307or8,aka,103,ist,0,retelling,L1,Bilingual
ch307or8,aka,103,goal,0,retelling,L1,Bilingual
ch307or8,aka,103,attempt,0,retelling,L1,Bilingual
ch307or8,aka,103,outcome,1,retelling,L1,Bilingual
ch307or8,aka,103,ist,1,retelling,L1,Bilingual
ch307or8,aka,103,ist,1,retelling,L1,Bilingual
ch307or8,aka,103,goal,0,retelling,L1,Bilingual
ch307or8,aka,103,attempt,0,retelling,L1,Bilingual
ch307or8,aka,103,outcome,0,retelling,L1,Bilingual
ch307or8,aka,103,ist,0,retelling,L1,Bilingual
ch308or8,aka,87,ist,1,retelling,L1,Bilingual
ch308or8,aka,87,goal,1,retelling,L1,Bilingual
ch308or8,aka,87,attempt,0,retelling,L1,Bilingual
ch308or8,aka,87,outcome,1,retelling,L1,Bilingual
ch308or8,aka,87,ist,0,retelling,L1,Bilingual
ch308or8,aka,87,ist,1,retelling,L1,Bilingual
ch308or8,aka,87,goal,1,retelling,L1,Bilingual
ch308or8,aka,87,attempt,1,retelling,L1,Bilingual
ch308or8,aka,87,outcome,1,retelling,L1,Bilingual
ch308or8,aka,87,ist,1,retelling,L1,Bilingual
ch308or8,aka,87,ist,0,retelling,L1,Bilingual
ch308or8,aka,87,goal,1,retelling,L1,Bilingual
ch308or8,aka,87,attempt,0,retelling,L1,Bilingual
ch308or8,aka,87,outcome,0,retelling,L1,Bilingual
ch308or8,aka,87,ist,1,retelling,L1,Bilingual
ch308or8,eng,87,ist,1,retelling,L2,Bilingual
ch308or8,eng,87,goal,1,retelling,L2,Bilingual
ch308or8,eng,87,attempt,1,retelling,L2,Bilingual
ch308or8,eng,87,outcome,1,retelling,L2,Bilingual
ch308or8,eng,87,ist,0,retelling,L2,Bilingual
ch308or8,eng,87,ist,1,retelling,L2,Bilingual
ch308or8,eng,87,goal,0,retelling,L2,Bilingual
ch308or8,eng,87,attempt,1,retelling,L2,Bilingual
ch308or8,eng,87,outcome,1,retelling,L2,Bilingual
ch308or8,eng,87,ist,1,retelling,L2,Bilingual
ch308or8,eng,87,ist,0,retelling,L2,Bilingual
ch308or8,eng,87,goal,0,retelling,L2,Bilingual
ch308or8,eng,87,attempt,0,retelling,L2,Bilingual
ch308or8,eng,87,outcome,0,retelling,L2,Bilingual
ch308or8,eng,87,ist,1,retelling,L2,Bilingual
ch308or8,eng,87,ist,0,telling,L2,Bilingual
ch308or8,eng,87,goal,0,telling,L2,Bilingual
ch308or8,eng,87,attempt,0,telling,L2,Bilingual
ch308or8,eng,87,outcome,0,telling,L2,Bilingual
ch308or8,eng,87,ist,0,telling,L2,Bilingual
ch308or8,eng,87,ist,0,telling,L2,Bilingual
ch308or8,eng,87,goal,0,telling,L2,Bilingual
ch308or8,eng,87,attempt,0,telling,L2,Bilingual
ch308or8,eng,87,outcome,1,telling,L2,Bilingual
ch308or8,eng,87,ist,0,telling,L2,Bilingual
ch308or8,eng,87,ist,1,telling,L2,Bilingual
ch308or8,eng,87,goal,1,telling,L2,Bilingual
ch308or8,eng,87,attempt,1,telling,L2,Bilingual
ch308or8,eng,87,outcome,1,telling,L2,Bilingual
ch308or8,eng,87,ist,0,telling,L2,Bilingual
ch308or8,aka,87,ist,0,telling,L1,Bilingual
ch308or8,aka,87,goal,0,telling,L1,Bilingual
ch308or8,aka,87,attempt,0,telling,L1,Bilingual
ch308or8,aka,87,outcome,0,telling,L1,Bilingual
ch308or8,aka,87,ist,0,telling,L1,Bilingual
ch308or8,aka,87,ist,0,telling,L1,Bilingual
ch308or8,aka,87,goal,1,telling,L1,Bilingual
ch308or8,aka,87,attempt,0,telling,L1,Bilingual
ch308or8,aka,87,outcome,1,telling,L1,Bilingual
ch308or8,aka,87,ist,0,telling,L1,Bilingual
ch308or8,aka,87,ist,0,telling,L1,Bilingual
ch308or8,aka,87,goal,0,telling,L1,Bilingual
ch308or8,aka,87,attempt,0,telling,L1,Bilingual
ch308or8,aka,87,outcome,1,telling,L1,Bilingual
ch308or8,aka,87,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,1,retelling,L1,Bilingual
ch1328or9,urd,80,goal,0,retelling,L1,Bilingual
ch1328or9,urd,80,attempt,1,retelling,L1,Bilingual
ch1328or9,urd,80,outcome,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,goal,1,retelling,L1,Bilingual
ch1328or9,urd,80,attempt,0,retelling,L1,Bilingual
ch1328or9,urd,80,outcome,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,ist,1,retelling,L1,Bilingual
ch1328or9,urd,80,goal,0,retelling,L1,Bilingual
ch1328or9,urd,80,attempt,1,retelling,L1,Bilingual
ch1328or9,urd,80,outcome,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,goal,1,retelling,L1,Bilingual
ch1328or9,urd,80,attempt,0,retelling,L1,Bilingual
ch1328or9,urd,80,outcome,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,ist,0,retelling,L1,Bilingual
ch1328or9,urd,80,goal,0,retelling,L1,Bilingual
ch1328or9,urd,80,attempt,0,retelling,L1,Bilingual
ch1328or9,urd,80,outcome,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,1,retelling,L1,Bilingual
ch1328or9,urd,80,goal,0,retelling,L1,Bilingual
ch1328or9,urd,80,attempt,0,retelling,L1,Bilingual
ch1328or9,urd,80,outcome,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,1,retelling,L1,Bilingual
ch1328or9,urd,80,ist,1,telling,L1,Bilingual
ch1328or9,urd,80,goal,0,telling,L1,Bilingual
ch1328or9,urd,80,attempt,0,telling,L1,Bilingual
ch1328or9,urd,80,outcome,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,1,telling,L1,Bilingual
ch1328or9,urd,80,goal,0,telling,L1,Bilingual
ch1328or9,urd,80,attempt,0,telling,L1,Bilingual
ch1328or9,urd,80,outcome,1,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,1,telling,L1,Bilingual
ch1328or9,urd,80,goal,0,telling,L1,Bilingual
ch1328or9,urd,80,attempt,1,telling,L1,Bilingual
ch1328or9,urd,80,outcome,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,goal,1,telling,L1,Bilingual
ch1328or9,urd,80,attempt,0,telling,L1,Bilingual
ch1328or9,urd,80,outcome,1,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,goal,0,telling,L1,Bilingual
ch1328or9,urd,80,attempt,0,telling,L1,Bilingual
ch1328or9,urd,80,outcome,1,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,urd,80,goal,0,telling,L1,Bilingual
ch1328or9,urd,80,attempt,0,telling,L1,Bilingual
ch1328or9,urd,80,outcome,1,telling,L1,Bilingual
ch1328or9,urd,80,ist,0,telling,L1,Bilingual
ch1328or9,yue,80,ist,1,retelling,L2,Bilingual
ch1328or9,yue,80,goal,1,retelling,L2,Bilingual
ch1328or9,yue,80,attempt,0,retelling,L2,Bilingual
ch1328or9,yue,80,outcome,1,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,goal,0,retelling,L2,Bilingual
ch1328or9,yue,80,attempt,1,retelling,L2,Bilingual
ch1328or9,yue,80,outcome,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,goal,0,retelling,L2,Bilingual
ch1328or9,yue,80,attempt,1,retelling,L2,Bilingual
ch1328or9,yue,80,outcome,1,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,goal,1,retelling,L2,Bilingual
ch1328or9,yue,80,attempt,0,retelling,L2,Bilingual
ch1328or9,yue,80,outcome,1,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,goal,0,retelling,L2,Bilingual
ch1328or9,yue,80,attempt,0,retelling,L2,Bilingual
ch1328or9,yue,80,outcome,1,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,1,retelling,L2,Bilingual
ch1328or9,yue,80,goal,1,retelling,L2,Bilingual
ch1328or9,yue,80,attempt,0,retelling,L2,Bilingual
ch1328or9,yue,80,outcome,1,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,retelling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,goal,1,telling,L2,Bilingual
ch1328or9,yue,80,attempt,0,telling,L2,Bilingual
ch1328or9,yue,80,outcome,1,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,goal,1,telling,L2,Bilingual
ch1328or9,yue,80,attempt,0,telling,L2,Bilingual
ch1328or9,yue,80,outcome,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,1,telling,L2,Bilingual
ch1328or9,yue,80,goal,0,telling,L2,Bilingual
ch1328or9,yue,80,attempt,0,telling,L2,Bilingual
ch1328or9,yue,80,outcome,1,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,goal,0,telling,L2,Bilingual
ch1328or9,yue,80,attempt,1,telling,L2,Bilingual
ch1328or9,yue,80,outcome,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,goal,1,telling,L2,Bilingual
ch1328or9,yue,80,attempt,1,telling,L2,Bilingual
ch1328or9,yue,80,outcome,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1328or9,yue,80,goal,1,telling,L2,Bilingual
ch1328or9,yue,80,attempt,0,telling,L2,Bilingual
ch1328or9,yue,80,outcome,0,telling,L2,Bilingual
ch1328or9,yue,80,ist,0,telling,L2,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,goal,1,retelling,L1,Bilingual
ch1329or9,urd,85,attempt,1,retelling,L1,Bilingual
ch1329or9,urd,85,outcome,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,0,retelling,L1,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,goal,1,retelling,L1,Bilingual
ch1329or9,urd,85,attempt,1,retelling,L1,Bilingual
ch1329or9,urd,85,outcome,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,0,retelling,L1,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,goal,0,retelling,L1,Bilingual
ch1329or9,urd,85,attempt,1,retelling,L1,Bilingual
ch1329or9,urd,85,outcome,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,goal,1,retelling,L1,Bilingual
ch1329or9,urd,85,attempt,1,retelling,L1,Bilingual
ch1329or9,urd,85,outcome,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,1,retelling,L1,Bilingual
ch1329or9,urd,85,goal,1,retelling,L1,Bilingual
ch1329or9,urd,85,attempt,1,retelling,L1,Bilingual
ch1329or9,urd,85,outcome,1,retelling,L1,Bilingual
ch1329or9,urd,85,ist,0,retelling,L1,Bilingual
ch1329or9,urd,85,ist,0,retelling,L1,Bilingual
ch1329or9,urd,85,goal,1,retelling,L1,Bilingual
ch1329or9,urd,85,attempt,0,retelling,L1,Bilingual
