child,testlanguage,age,item,response,mode,test_lang_status,ling,region
ch1337or9,urd,113,ist,0,retelling,L1,Bilingual,UK
ch1337or9,urd,113,ist,1,retelling,L1,Bilingual,UK
ch1337or9,urd,113,goal,0,retelling,L1,Bilingual,UK
ch1337or9,urd,113,attempt,0,retelling,L1,Bilingual,UK
ch1337or9,urd,113,outcome,1,retelling,L1,Bilingual,UK
ch1337or9,urd,113,ist,0,retelling,L1,Bilingual,UK
ch1337or9,urd,113,ist,0,telling,L1,Bilingual,UK
ch1337or9,urd,113,goal,0,telling,L1,Bilingual,UK
ch1337or9,urd,113,attempt,0,telling,L1,Bilingual,UK
ch1337or9,urd,113,outcome,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,ist,0,telling,L1,Bilingual,UK
ch1337or9,urd,113,ist,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,goal,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,attempt,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,outcome,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,ist,0,telling,L1,Bilingual,UK
ch1337or9,urd,113,ist,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,goal,0,telling,L1,Bilingual,UK
ch1337or9,urd,113,attempt,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,outcome,1,telling,L1,Bilingual,UK
ch1337or9,urd,113,ist,0,telling,L1,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,goal,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,goal,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,goal,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,goal,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,goal,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,goal,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,goal,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,goal,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,0,telling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,goal,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,telling,L2,Bilingual,UK
ch1337or9,yue,113,ist,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,goal,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,goal,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,goal,0,retelling,L2,Bilingual,UK
ch1337or9,yue,113,attempt,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,outcome,1,retelling,L2,Bilingual,UK
ch1337or9,yue,113,ist,1,retelling,L2,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,goal,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,goal,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,goal,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,goal,0,telling,L1,Bilingual,UK
ch1338or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1338or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,goal,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,retelling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,goal,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,goal,0,telling,L2,Bilingual,UK
ch1338or9,yue,119,attempt,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,outcome,1,telling,L2,Bilingual,UK
ch1338or9,yue,119,ist,0,telling,L2,Bilingual,UK
ch1339or9,urd,128,ist,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,goal,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,retelling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,goal,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,goal,0,telling,L1,Bilingual,UK
ch1339or9,urd,128,attempt,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,outcome,1,telling,L1,Bilingual,UK
ch1339or9,urd,128,ist,1,telling,L1,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,goal,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,goal,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,goal,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,goal,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,retelling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,retelling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,goal,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,goal,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,attempt,1,telling,L2,Bilingual,UK
ch1339or9,yue,128,outcome,0,telling,L2,Bilingual,UK
ch1339or9,yue,128,ist,1,telling,L2,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,goal,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,goal,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,goal,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,goal,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,goal,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,goal,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,goal,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,retelling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,goal,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,goal,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,goal,0,telling,L1,Bilingual,UK
ch1340or9,urd,119,attempt,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,outcome,1,telling,L1,Bilingual,UK
ch1340or9,urd,119,ist,1,telling,L1,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,0,retelling,L2,Bilingual,UK
ch1340or9,yue,119,goal,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,attempt,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,outcome,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
ch1340or9,yue,119,ist,1,retelling,L2,Bilingual,UK
