child,testlanguage,age,narrative,complete,mode,test_lang_status,ling
ch918or16,hin,146,nar_2,1,retelling,L2,Bilingual
ch918or16,hin,146,nar_3,1,retelling,L2,Bilingual
ch918or16,gon,146,nar_1,1,telling,L1,Bilingual
ch918or16,gon,146,nar_2,0,telling,L1,Bilingual
ch918or16,gon,146,nar_3,0,telling,L1,Bilingual
ch918or16,hin,146,nar_1,0,telling,L2,Bilingual
ch918or16,hin,146,nar_2,0,telling,L2,Bilingual
ch918or16,hin,146,nar_3,0,telling,L2,Bilingual
ch918or16,gon,146,nar_1,0,retelling,L1,Bilingual
ch918or16,gon,146,nar_2,0,retelling,L1,Bilingual
ch918or16,gon,146,nar_3,0,retelling,L1,Bilingual
ch919or16,gon,153,nar_1,1,retelling,L1,Bilingual
ch919or16,gon,153,nar_2,1,retelling,L1,Bilingual
ch919or16,gon,153,nar_3,0,retelling,L1,Bilingual
ch919or16,gon,153,nar_1,0,telling,L1,Bilingual
ch919or16,gon,153,nar_2,0,telling,L1,Bilingual
ch919or16,gon,153,nar_3,0,telling,L1,Bilingual
ch919or16,hin,153,nar_1,0,retelling,L2,Bilingual
ch919or16,hin,153,nar_2,0,retelling,L2,Bilingual
ch919or16,hin,153,nar_3,0,retelling,L2,Bilingual
ch919or16,hin,153,nar_1,0,telling,L2,Bilingual
ch919or16,hin,153,nar_2,0,telling,L2,Bilingual
ch919or16,hin,153,nar_3,0,telling,L2,Bilingual
ch920or16,gon,148,nar_1,1,retelling,L1,Bilingual
ch920or16,gon,148,nar_2,0,retelling,L1,Bilingual
ch920or16,gon,148,nar_3,0,retelling,L1,Bilingual
ch920or16,gon,148,nar_1,0,telling,L1,Bilingual
ch920or16,gon,148,nar_2,0,telling,L1,Bilingual
ch920or16,gon,148,nar_3,0,telling,L1,Bilingual
ch920or16,hin,148,nar_1,0,retelling,L2,Bilingual
ch920or16,hin,148,nar_2,0,retelling,L2,Bilingual
ch920or16,hin,148,nar_3,0,retelling,L2,Bilingual
ch920or16,hin,148,nar_1,0,telling,L2,Bilingual
ch920or16,hin,148,nar_2,0,telling,L2,Bilingual
ch920or16,hin,148,nar_3,0,telling,L2,Bilingual
ch921or16,gon,158,nar_1,1,retelling,L1,Bilingual
ch921or16,gon,158,nar_2,1,retelling,L1,Bilingual
ch921or16,gon,158,nar_3,0,retelling,L1,Bilingual
ch921or16,gon,158,nar_1,1,telling,L1,Bilingual
ch921or16,gon,158,nar_2,0,telling,L1,Bilingual
ch921or16,gon,158,nar_3,0,telling,L1,Bilingual
ch921or16,hin,158,nar_1,0,retelling,L2,Bilingual
ch921or16,hin,158,nar_2,1,retelling,L2,Bilingual
ch921or16,hin,158,nar_3,0,retelling,L2,Bilingual
ch921or16,hin,158,nar_1,0,telling,L2,Bilingual
ch921or16,hin,158,nar_2,0,telling,L2,Bilingual
ch921or16,hin,158,nar_3,0,telling,L2,Bilingual
ch922or16,hin,151,nar_1,0,telling,L2,Bilingual
ch922or16,hin,151,nar_2,0,telling,L2,Bilingual
ch922or16,hin,151,nar_3,1,telling,L2,Bilingual
ch922or16,gon,151,nar_1,0,telling,L1,Bilingual
ch922or16,gon,151,nar_2,1,telling,L1,Bilingual
ch922or16,gon,151,nar_3,1,telling,L1,Bilingual
ch922or16,gon,151,nar_1,1,retelling,L1,Bilingual
ch922or16,gon,151,nar_2,1,retelling,L1,Bilingual
ch922or16,gon,151,nar_3,1,retelling,L1,Bilingual
ch922or16,hin,151,nar_1,0,retelling,L2,Bilingual
ch922or16,hin,151,nar_2,1,retelling,L2,Bilingual
ch922or16,hin,151,nar_3,0,retelling,L2,Bilingual
ch923or16,gon,151,nar_1,1,retelling,L1,Bilingual
ch923or16,gon,151,nar_2,0,retelling,L1,Bilingual
ch923or16,gon,151,nar_3,1,retelling,L1,Bilingual
ch923or16,gon,151,nar_1,0,telling,L1,Bilingual
ch923or16,gon,151,nar_2,0,telling,L1,Bilingual
ch923or16,gon,151,nar_3,1,telling,L1,Bilingual
ch923or16,hin,151,nar_1,0,retelling,L2,Bilingual
ch923or16,hin,151,nar_2,0,retelling,L2,Bilingual
ch923or16,hin,151,nar_3,0,retelling,L2,Bilingual
ch923or16,hin,151,nar_1,0,telling,L2,Bilingual
ch923or16,hin,151,nar_2,0,telling,L2,Bilingual
ch923or16,hin,151,nar_3,0,telling,L2,Bilingual
ch924or16,hin,160,nar_1,1,retelling,L2,Bilingual
ch924or16,hin,160,nar_2,1,retelling,L2,Bilingual
ch924or16,hin,160,nar_3,1,retelling,L2,Bilingual
ch924or16,gon,160,nar_1,0,telling,L1,Bilingual
ch924or16,gon,160,nar_2,1,telling,L1,Bilingual
ch924or16,gon,160,nar_3,1,telling,L1,Bilingual
ch924or16,gon,160,nar_1,1,retelling,L1,Bilingual
ch924or16,gon,160,nar_2,1,retelling,L1,Bilingual
ch924or16,gon,160,nar_3,0,retelling,L1,Bilingual
ch924or16,hin,160,nar_1,1,telling,L2,Bilingual
ch924or16,hin,160,nar_2,1,telling,L2,Bilingual
ch924or16,hin,160,nar_3,1,telling,L2,Bilingual
ch925or16,gon,150,nar_1,0,telling,L1,Bilingual
ch925or16,gon,150,nar_2,0,telling,L1,Bilingual
ch925or16,gon,150,nar_3,0,telling,L1,Bilingual
ch925or16,gon,150,nar_1,0,retelling,L1,Bilingual
ch925or16,gon,150,nar_2,0,retelling,L1,Bilingual
ch925or16,gon,150,nar_3,0,retelling,L1,Bilingual
ch925or16,hin,150,nar_1,0,telling,L2,Bilingual
ch925or16,hin,150,nar_2,0,telling,L2,Bilingual
ch925or16,hin,150,nar_3,0,telling,L2,Bilingual
ch925or16,hin,150,nar_1,0,retelling,L2,Bilingual
ch925or16,hin,150,nar_2,0,retelling,L2,Bilingual
ch925or16,hin,150,nar_3,0,retelling,L2,Bilingual
ch926or16,gon,151,nar_1,0,retelling,L1,Bilingual
ch926or16,gon,151,nar_2,0,retelling,L1,Bilingual
ch926or16,gon,151,nar_3,0,retelling,L1,Bilingual
ch926or16,gon,151,nar_1,0,telling,L1,Bilingual
ch926or16,gon,151,nar_2,0,telling,L1,Bilingual
ch926or16,gon,151,nar_3,0,telling,L1,Bilingual
ch926or16,hin,151,nar_1,0,telling,L2,Bilingual
ch926or16,hin,151,nar_2,0,telling,L2,Bilingual
ch926or16,hin,151,nar_3,0,telling,L2,Bilingual
ch926or16,hin,151,nar_1,0,retelling,L2,Bilingual
ch926or16,hin,151,nar_2,0,retelling,L2,Bilingual
ch926or16,hin,151,nar_3,0,retelling,L2,Bilingual
ch927or16,gon,158,nar_1,1,telling,L1,Bilingual
ch927or16,gon,158,nar_2,1,telling,L1,Bilingual
ch927or16,gon,158,nar_3,1,telling,L1,Bilingual
ch927or16,gon,158,nar_1,1,retelling,L1,Bilingual
ch927or16,gon,158,nar_2,1,retelling,L1,Bilingual
ch927or16,gon,158,nar_3,1,retelling,L1,Bilingual
ch927or16,hin,158,nar_1,1,telling,L2,Bilingual
ch927or16,hin,158,nar_2,0,telling,L2,Bilingual
ch927or16,hin,158,nar_3,1,telling,L2,Bilingual
ch927or16,hin,158,nar_1,0,retelling,L2,Bilingual
ch927or16,hin,158,nar_2,0,retelling,L2,Bilingual
ch927or16,hin,158,nar_3,0,retelling,L2,Bilingual
ch928or16,hin,160,nar_1,1,telling,L2,Bilingual
ch928or16,hin,160,nar_2,1,telling,L2,Bilingual
ch928or16,hin,160,nar_3,1,telling,L2,Bilingual
ch928or16,hin,160,nar_1,1,retelling,L2,Bilingual
ch928or16,hin,160,nar_2,1,retelling,L2,Bilingual
ch928or16,hin,160,nar_3,1,retelling,L2,Bilingual
ch928or16,gon,160,nar_1,0,telling,L1,Bilingual
ch928or16,gon,160,nar_2,0,telling,L1,Bilingual
ch928or16,gon,160,nar_3,0,telling,L1,Bilingual
ch928or16,gon,160,nar_1,0,retelling,L1,Bilingual
ch928or16,gon,160,nar_2,0,retelling,L1,Bilingual
ch928or16,gon,160,nar_3,0,retelling,L1,Bilingual
ch929or16,gon,155,nar_1,1,retelling,L1,Bilingual
ch929or16,gon,155,nar_2,1,retelling,L1,Bilingual
ch929or16,gon,155,nar_3,1,retelling,L1,Bilingual
ch929or16,hin,155,nar_1,1,retelling,L2,Bilingual
ch929or16,hin,155,nar_2,1,retelling,L2,Bilingual
ch929or16,hin,155,nar_3,1,retelling,L2,Bilingual
ch929or16,gon,155,nar_1,0,telling,L1,Bilingual
ch929or16,gon,155,nar_2,0,telling,L1,Bilingual
ch929or16,gon,155,nar_3,1,telling,L1,Bilingual
ch929or16,hin,155,nar_1,0,telling,L2,Bilingual
ch929or16,hin,155,nar_2,0,telling,L2,Bilingual
ch929or16,hin,155,nar_3,0,telling,L2,Bilingual
ch930or16,gon,159,nar_1,1,retelling,L1,Bilingual
ch930or16,gon,159,nar_2,1,retelling,L1,Bilingual
ch930or16,gon,159,nar_3,1,retelling,L1,Bilingual
ch930or16,hin,159,nar_1,0,retelling,L2,Bilingual
ch930or16,hin,159,nar_2,1,retelling,L2,Bilingual
ch930or16,hin,159,nar_3,0,retelling,L2,Bilingual
ch930or16,gon,159,nar_1,0,telling,L1,Bilingual
ch930or16,gon,159,nar_2,0,telling,L1,Bilingual
ch930or16,gon,159,nar_3,0,telling,L1,Bilingual
ch930or16,hin,159,nar_1,1,telling,L2,Bilingual
ch930or16,hin,159,nar_2,0,telling,L2,Bilingual
ch930or16,hin,159,nar_3,0,telling,L2,Bilingual
ch931or16,gon,150,nar_1,1,retelling,L1,Bilingual
ch931or16,gon,150,nar_2,1,retelling,L1,Bilingual
ch931or16,gon,150,nar_3,1,retelling,L1,Bilingual
ch931or16,hin,150,nar_1,1,retelling,L2,Bilingual
ch931or16,hin,150,nar_2,1,retelling,L2,Bilingual
ch931or16,hin,150,nar_3,0,retelling,L2,Bilingual
ch931or16,hin,150,nar_1,0,telling,L2,Bilingual
ch931or16,hin,150,nar_2,0,telling,L2,Bilingual
ch931or16,hin,150,nar_3,0,telling,L2,Bilingual
ch931or16,gon,150,nar_1,0,telling,L1,Bilingual
ch931or16,gon,150,nar_2,0,telling,L1,Bilingual
ch931or16,gon,150,nar_3,0,telling,L1,Bilingual
ch1177or16,gon,134,nar_1,1,retelling,L1,Bilingual
ch1177or16,gon,134,nar_2,1,retelling,L1,Bilingual
ch1177or16,gon,134,nar_3,0,retelling,L1,Bilingual
ch1177or16,gon,134,nar_1,1,telling,L1,Bilingual
ch1177or16,gon,134,nar_2,1,telling,L1,Bilingual
ch1177or16,gon,134,nar_3,0,telling,L1,Bilingual
ch1177or16,hin,134,nar_1,1,retelling,L2,Bilingual
ch1177or16,hin,134,nar_2,1,retelling,L2,Bilingual
ch1177or16,hin,134,nar_3,1,retelling,L2,Bilingual
ch1177or16,hin,134,nar_1,0,telling,L2,Bilingual
ch1177or16,hin,134,nar_2,0,telling,L2,Bilingual
ch1177or16,hin,134,nar_3,1,telling,L2,Bilingual
ch1178or16,gon,122,nar_1,1,retelling,L1,Bilingual
ch1178or16,gon,122,nar_2,1,retelling,L1,Bilingual
ch1178or16,gon,122,nar_3,1,retelling,L1,Bilingual
ch1178or16,hin,122,nar_1,1,retelling,L2,Bilingual
ch1178or16,hin,122,nar_2,1,retelling,L2,Bilingual
ch1178or16,hin,122,nar_3,1,retelling,L2,Bilingual
ch1178or16,gon,122,nar_1,1,telling,L1,Bilingual
ch1178or16,gon,122,nar_2,1,telling,L1,Bilingual
ch1178or16,gon,122,nar_3,0,telling,L1,Bilingual
ch1178or16,hin,122,nar_1,0,telling,L2,Bilingual
ch1178or16,hin,122,nar_2,0,telling,L2,Bilingual
ch1178or16,hin,122,nar_3,0,telling,L2,Bilingual
ch1179or16,gon,122,nar_1,1,retelling,L1,Bilingual
ch1179or16,gon,122,nar_2,1,retelling,L1,Bilingual
ch1179or16,gon,122,nar_3,1,retelling,L1,Bilingual
ch1179or16,hin,122,nar_1,1,retelling,L2,Bilingual
ch1179or16,hin,122,nar_2,1,retelling,L2,Bilingual
ch1179or16,hin,122,nar_3,1,retelling,L2,Bilingual
ch1179or16,gon,122,nar_1,1,telling,L1,Bilingual
ch1179or16,gon,122,nar_2,1,telling,L1,Bilingual
ch1179or16,gon,122,nar_3,0,telling,L1,Bilingual
ch1179or16,hin,122,nar_1,0,telling,L2,Bilingual
ch1179or16,hin,122,nar_2,0,telling,L2,Bilingual
ch1179or16,hin,122,nar_3,0,telling,L2,Bilingual
ch1180or16,gon,133,nar_1,1,retelling,L1,Bilingual
ch1180or16,gon,133,nar_2,0,retelling,L1,Bilingual
ch1180or16,gon,133,nar_3,0,retelling,L1,Bilingual
ch1180or16,hin,133,nar_1,1,retelling,L2,Bilingual
ch1180or16,hin,133,nar_2,1,retelling,L2,Bilingual
ch1180or16,hin,133,nar_3,1,retelling,L2,Bilingual
ch1180or16,hin,133,nar_1,1,telling,L2,Bilingual
ch1180or16,hin,133,nar_2,1,telling,L2,Bilingual
ch1180or16,hin,133,nar_3,1,telling,L2,Bilingual
ch1180or16,gon,133,nar_1,1,telling,L1,Bilingual
ch1180or16,gon,133,nar_2,0,telling,L1,Bilingual
ch1180or16,gon,133,nar_3,0,telling,L1,Bilingual
ch1181or16,gon,134,nar_1,1,retelling,L1,Bilingual
ch1181or16,gon,134,nar_2,0,retelling,L1,Bilingual
ch1181or16,gon,134,nar_3,0,retelling,L1,Bilingual
ch1181or16,gon,134,nar_1,0,telling,L1,Bilingual
ch1181or16,gon,134,nar_2,0,telling,L1,Bilingual
ch1181or16,gon,134,nar_3,1,telling,L1,Bilingual
ch1181or16,hin,134,nar_1,0,telling,L2,Bilingual
ch1181or16,hin,134,nar_2,1,telling,L2,Bilingual
ch1181or16,hin,134,nar_3,0,telling,L2,Bilingual
ch1181or16,hin,134,nar_1,0,retelling,L2,Bilingual
ch1181or16,hin,134,nar_2,0,retelling,L2,Bilingual
ch1181or16,hin,134,nar_3,0,retelling,L2,Bilingual
ch1182or16,hin,134,nar_1,1,retelling,L2,Bilingual
ch1182or16,hin,134,nar_2,1,retelling,L2,Bilingual
ch1182or16,hin,134,nar_3,1,retelling,L2,Bilingual
ch1182or16,gon,134,nar_1,0,telling,L1,Bilingual
ch1182or16,gon,134,nar_2,0,telling,L1,Bilingual
ch1182or16,gon,134,nar_3,1,telling,L1,Bilingual
ch1182or16,gon,134,nar_1,0,retelling,L1,Bilingual
ch1182or16,gon,134,nar_2,0,retelling,L1,Bilingual
ch1182or16,gon,134,nar_3,1,retelling,L1,Bilingual
ch1182or16,hin,134,nar_1,0,telling,L2,Bilingual
ch1182or16,hin,134,nar_2,0,telling,L2,Bilingual
ch1182or16,hin,134,nar_3,0,telling,L2,Bilingual
ch1183or16,gon,138,nar_1,1,retelling,L1,Bilingual
ch1183or16,gon,138,nar_2,0,retelling,L1,Bilingual
ch1183or16,gon,138,nar_3,0,retelling,L1,Bilingual
ch1183or16,gon,138,nar_1,1,telling,L1,Bilingual
ch1183or16,gon,138,nar_2,1,telling,L1,Bilingual
ch1183or16,gon,138,nar_3,0,telling,L1,Bilingual
ch1183or16,hin,138,nar_1,1,telling,L2,Bilingual
ch1183or16,hin,138,nar_2,1,telling,L2,Bilingual
ch1183or16,hin,138,nar_3,0,telling,L2,Bilingual
ch1183or16,hin,138,nar_1,0,retelling,L2,Bilingual
ch1183or16,hin,138,nar_2,1,retelling,L2,Bilingual
ch1183or16,hin,138,nar_3,0,retelling,L2,Bilingual
ch1184or16,gon,127,nar_1,1,telling,L1,Bilingual
ch1184or16,gon,127,nar_2,1,telling,L1,Bilingual
ch1184or16,gon,127,nar_3,1,telling,L1,Bilingual
ch1184or16,gon,127,nar_1,1,retelling,L1,Bilingual
ch1184or16,gon,127,nar_2,1,retelling,L1,Bilingual
ch1184or16,gon,127,nar_3,1,retelling,L1,Bilingual
ch1184or16,hin,127,nar_1,0,retelling,L2,Bilingual
ch1184or16,hin,127,nar_2,1,retelling,L2,Bilingual
ch1184or16,hin,127,nar_3,0,retelling,L2,Bilingual
ch1184or16,hin,127,nar_1,0,telling,L2,Bilingual
ch1184or16,hin,127,nar_2,0,telling,L2,Bilingual
ch1184or16,hin,127,nar_3,0,telling,L2,Bilingual
ch1185or16,gon,128,nar_1,0,retelling,L1,Bilingual
ch1185or16,gon,128,nar_2,0,retelling,L1,Bilingual
ch1185or16,gon,128,nar_3,1,retelling,L1,Bilingual
ch1185or16,hin,128,nar_1,1,retelling,L2,Bilingual
ch1185or16,hin,128,nar_2,0,retelling,L2,Bilingual
ch1185or16,hin,128,nar_3,1,retelling,L2,Bilingual
ch1185or16,hin,128,nar_1,0,telling,L2,Bilingual
ch1185or16,hin,128,nar_2,0,telling,L2,Bilingual
ch1185or16,hin,128,nar_3,1,telling,L2,Bilingual
ch1185or16,gon,128,nar_1,0,telling,L1,Bilingual
ch1185or16,gon,128,nar_2,0,telling,L1,Bilingual
ch1185or16,gon,128,nar_3,0,telling,L1,Bilingual
ch1186or16,gon,132,nar_1,1,telling,L1,Bilingual
ch1186or16,gon,132,nar_2,1,telling,L1,Bilingual
ch1186or16,gon,132,nar_3,1,telling,L1,Bilingual
ch1186or16,gon,132,nar_1,0,retelling,L1,Bilingual
ch1186or16,gon,132,nar_2,0,retelling,L1,Bilingual
ch1186or16,gon,132,nar_3,1,retelling,L1,Bilingual
ch1186or16,hin,132,nar_1,0,retelling,L2,Bilingual
ch1186or16,hin,132,nar_2,0,retelling,L2,Bilingual
ch1186or16,hin,132,nar_3,0,retelling,L2,Bilingual
ch1186or16,hin,132,nar_1,0,telling,L2,Bilingual
ch1186or16,hin,132,nar_2,0,telling,L2,Bilingual
ch1186or16,hin,132,nar_3,1,telling,L2,Bilingual
ch1187or16,gon,124,nar_1,1,retelling,L1,Bilingual
ch1187or16,gon,124,nar_2,0,retelling,L1,Bilingual
ch1187or16,gon,124,nar_3,1,retelling,L1,Bilingual
ch1187or16,gon,124,nar_1,1,telling,L1,Bilingual
ch1187or16,gon,124,nar_2,1,telling,L1,Bilingual
ch1187or16,gon,124,nar_3,0,telling,L1,Bilingual
ch1187or16,hin,124,nar_1,0,retelling,L2,Bilingual
ch1187or16,hin,124,nar_2,1,retelling,L2,Bilingual
ch1187or16,hin,124,nar_3,1,retelling,L2,Bilingual
ch1187or16,hin,124,nar_1,0,telling,L2,Bilingual
ch1187or16,hin,124,nar_2,1,telling,L2,Bilingual
ch1187or16,hin,124,nar_3,1,telling,L2,Bilingual
ch1188or16,gon,122,nar_1,1,telling,L1,Bilingual
ch1188or16,gon,122,nar_2,0,telling,L1,Bilingual
ch1188or16,gon,122,nar_3,1,telling,L1,Bilingual
ch1188or16,gon,122,nar_1,1,retelling,L1,Bilingual
ch1188or16,gon,122,nar_2,0,retelling,L1,Bilingual
ch1188or16,gon,122,nar_3,0,retelling,L1,Bilingual
ch1188or16,hin,122,nar_1,0,telling,L2,Bilingual
ch1188or16,hin,122,nar_2,0,telling,L2,Bilingual
ch1188or16,hin,122,nar_3,0,telling,L2,Bilingual
ch1188or16,hin,122,nar_1,0,retelling,L2,Bilingual
ch1188or16,hin,122,nar_2,0,retelling,L2,Bilingual
ch1188or16,hin,122,nar_3,0,retelling,L2,Bilingual
ch1189or16,gon,122,nar_1,0,retelling,L1,Bilingual
ch1189or16,gon,122,nar_2,1,retelling,L1,Bilingual
ch1189or16,gon,122,nar_3,0,retelling,L1,Bilingual
ch1189or16,gon,122,nar_1,0,telling,L1,Bilingual
ch1189or16,gon,122,nar_2,1,telling,L1,Bilingual
ch1189or16,gon,122,nar_3,1,telling,L1,Bilingual
ch1189or16,hin,122,nar_1,1,retelling,L2,Bilingual
ch1189or16,hin,122,nar_2,0,retelling,L2,Bilingual
ch1189or16,hin,122,nar_3,0,retelling,L2,Bilingual
ch1189or16,hin,122,nar_1,1,telling,L2,Bilingual
ch1189or16,hin,122,nar_2,0,telling,L2,Bilingual
ch1189or16,hin,122,nar_3,0,telling,L2,Bilingual
ch1190or16,gon,123,nar_1,1,telling,L1,Bilingual
ch1190or16,gon,123,nar_2,1,telling,L1,Bilingual
ch1190or16,gon,123,nar_3,0,telling,L1,Bilingual
ch1190or16,gon,123,nar_1,1,retelling,L1,Bilingual
ch1190or16,gon,123,nar_2,1,retelling,L1,Bilingual
ch1190or16,gon,123,nar_3,0,retelling,L1,Bilingual
ch1190or16,hin,123,nar_1,1,telling,L2,Bilingual
ch1190or16,hin,123,nar_2,0,telling,L2,Bilingual
ch1190or16,hin,123,nar_3,1,telling,L2,Bilingual
ch1190or16,hin,123,nar_1,1,retelling,L2,Bilingual
ch1190or16,hin,123,nar_2,0,retelling,L2,Bilingual
ch1190or16,hin,123,nar_3,0,retelling,L2,Bilingual
ch1191or16,gon,138,nar_1,0,retelling,L1,Bilingual
ch1191or16,gon,138,nar_2,1,retelling,L1,Bilingual
ch1191or16,gon,138,nar_3,0,retelling,L1,Bilingual
ch1191or16,gon,138,nar_1,1,telling,L1,Bilingual
ch1191or16,gon,138,nar_2,1,telling,L1,Bilingual
ch1191or16,gon,138,nar_3,0,telling,L1,Bilingual
ch1191or16,hin,138,nar_1,0,telling,L2,Bilingual
ch1191or16,hin,138,nar_2,0,telling,L2,Bilingual
ch1191or16,hin,138,nar_3,1,telling,L2,Bilingual
ch1191or16,hin,138,nar_1,0,retelling,L2,Bilingual
ch1191or16,hin,138,nar_2,0,retelling,L2,Bilingual
ch1191or16,hin,138,nar_3,0,retelling,L2,Bilingual
ch1192or16,gon,134,nar_1,0,retelling,L1,Bilingual
ch1192or16,gon,134,nar_2,1,retelling,L1,Bilingual
ch1192or16,gon,134,nar_3,1,retelling,L1,Bilingual
ch1192or16,hin,134,nar_1,1,retelling,L2,Bilingual
ch1192or16,hin,134,nar_2,1,retelling,L2,Bilingual
ch1192or16,hin,134,nar_3,1,retelling,L2,Bilingual
ch1192or16,gon,134,nar_1,1,telling,L1,Bilingual
ch1192or16,gon,134,nar_2,1,telling,L1,Bilingual
ch1192or16,gon,134,nar_3,1,telling,L1,Bilingual
ch1192or16,hin,134,nar_1,0,telling,L2,Bilingual
ch1192or16,hin,134,nar_2,0,telling,L2,Bilingual
ch1192or16,hin,134,nar_3,1,telling,L2,Bilingual
ch1193or16,gon,127,nar_1,1,telling,L1,Bilingual
ch1193or16,gon,127,nar_2,1,telling,L1,Bilingual
ch1193or16,gon,127,nar_3,1,telling,L1,Bilingual
ch1193or16,gon,127,nar_1,0,retelling,L1,Bilingual
ch1193or16,gon,127,nar_2,0,retelling,L1,Bilingual
ch1193or16,gon,127,nar_3,1,retelling,L1,Bilingual
ch1193or16,hin,127,nar_1,1,retelling,L2,Bilingual
ch1193or16,hin,127,nar_2,0,retelling,L2,Bilingual
ch1193or16,hin,127,nar_3,0,retelling,L2,Bilingual
ch1193or16,hin,127,nar_1,0,telling,L2,Bilingual
ch1193or16,hin,127,nar_2,0,telling,L2,Bilingual
ch1193or16,hin,127,nar_3,0,telling,L2,Bilingual
ch1194or16,gon,126,nar_1,0,retelling,L1,Bilingual
ch1194or16,gon,126,nar_2,0,retelling,L1,Bilingual
ch1194or16,gon,126,nar_3,1,retelling,L1,Bilingual
ch1194or16,gon,126,nar_1,0,telling,L1,Bilingual
ch1194or16,gon,126,nar_2,0,telling,L1,Bilingual
ch1194or16,gon,126,nar_3,0,telling,L1,Bilingual
ch1194or16,hin,126,nar_1,0,telling,L2,Bilingual
ch1194or16,hin,126,nar_2,1,telling,L2,Bilingual
ch1194or16,hin,126,nar_3,1,telling,L2,Bilingual
ch1194or16,hin,126,nar_1,0,retelling,L2,Bilingual
ch1194or16,hin,126,nar_2,1,retelling,L2,Bilingual
ch1194or16,hin,126,nar_3,0,retelling,L2,Bilingual
ch1195or16,gon,124,nar_1,0,retelling,L1,Bilingual
ch1195or16,gon,124,nar_2,1,retelling,L1,Bilingual
ch1195or16,gon,124,nar_3,0,retelling,L1,Bilingual
ch1195or16,gon,124,nar_1,0,telling,L1,Bilingual
ch1195or16,gon,124,nar_2,0,telling,L1,Bilingual
ch1195or16,gon,124,nar_3,1,telling,L1,Bilingual
ch1195or16,hin,124,nar_1,0,retelling,L2,Bilingual
ch1195or16,hin,124,nar_2,1,retelling,L2,Bilingual
ch1195or16,hin,124,nar_3,1,retelling,L2,Bilingual
ch1195or16,hin,124,nar_1,0,telling,L2,Bilingual
ch1195or16,hin,124,nar_2,1,telling,L2,Bilingual
ch1195or16,hin,124,nar_3,0,telling,L2,Bilingual
ch1196or16,gon,126,nar_1,1,retelling,L1,Bilingual
ch1196or16,gon,126,nar_2,1,retelling,L1,Bilingual
ch1196or16,gon,126,nar_3,0,retelling,L1,Bilingual
ch1196or16,gon,126,nar_1,1,telling,L1,Bilingual
ch1196or16,gon,126,nar_2,1,telling,L1,Bilingual
ch1196or16,gon,126,nar_3,1,telling,L1,Bilingual
ch1196or16,hin,126,nar_1,1,retelling,L2,Bilingual
ch1196or16,hin,126,nar_2,1,retelling,L2,Bilingual
ch1196or16,hin,126,nar_3,0,retelling,L2,Bilingual
ch1196or16,hin,126,nar_1,0,telling,L2,Bilingual
ch1196or16,hin,126,nar_2,1,telling,L2,Bilingual
ch1196or16,hin,126,nar_3,1,telling,L2,Bilingual
ch1197or16,gon,128,nar_1,1,retelling,L1,Bilingual
ch1197or16,gon,128,nar_2,1,retelling,L1,Bilingual
ch1197or16,gon,128,nar_3,0,retelling,L1,Bilingual
ch1197or16,hin,128,nar_1,0,retelling,L2,Bilingual
ch1197or16,hin,128,nar_2,1,retelling,L2,Bilingual
ch1197or16,hin,128,nar_3,0,retelling,L2,Bilingual
ch1197or16,gon,128,nar_1,0,telling,L1,Bilingual
ch1197or16,gon,128,nar_2,0,telling,L1,Bilingual
ch1197or16,gon,128,nar_3,0,telling,L1,Bilingual
ch1197or16,hin,128,nar_1,0,telling,L2,Bilingual
ch1197or16,hin,128,nar_2,0,telling,L2,Bilingual
ch1197or16,hin,128,nar_3,0,telling,L2,Bilingual
ch1199or16,gon,135,nar_1,1,telling,L1,Bilingual
ch1199or16,gon,135,nar_2,1,telling,L1,Bilingual
ch1199or16,gon,135,nar_3,1,telling,L1,Bilingual
ch1199or16,gon,135,nar_1,1,retelling,L1,Bilingual
ch1199or16,gon,135,nar_2,1,retelling,L1,Bilingual
ch1199or16,gon,135,nar_3,1,retelling,L1,Bilingual
ch1199or16,hin,135,nar_1,1,retelling,L2,Bilingual
ch1199or16,hin,135,nar_2,1,retelling,L2,Bilingual
ch1199or16,hin,135,nar_3,0,retelling,L2,Bilingual
ch1199or16,hin,135,nar_1,0,telling,L2,Bilingual
ch1199or16,hin,135,nar_2,1,telling,L2,Bilingual
ch1199or16,hin,135,nar_3,1,telling,L2,Bilingual
ch1201or16,gon,148,nar_1,1,retelling,L1,Bilingual
ch1201or16,gon,148,nar_2,1,retelling,L1,Bilingual
ch1201or16,gon,148,nar_3,1,retelling,L1,Bilingual
ch1201or16,gon,148,nar_1,0,telling,L1,Bilingual
ch1201or16,gon,148,nar_2,0,telling,L1,Bilingual
ch1201or16,gon,148,nar_3,1,telling,L1,Bilingual
ch1201or16,hin,148,nar_1,0,telling,L2,Bilingual
ch1201or16,hin,148,nar_2,1,telling,L2,Bilingual
ch1201or16,hin,148,nar_3,1,telling,L2,Bilingual
ch1201or16,hin,148,nar_1,1,retelling,L2,Bilingual
ch1201or16,hin,148,nar_2,1,retelling,L2,Bilingual
ch1201or16,hin,148,nar_3,1,retelling,L2,Bilingual
ch1202or16,hin,150,nar_1,1,telling,L2,Bilingual
ch1202or16,hin,150,nar_2,1,telling,L2,Bilingual
ch1202or16,hin,150,nar_3,1,telling,L2,Bilingual
ch1202or16,gon,150,nar_1,1,telling,L1,Bilingual
ch1202or16,gon,150,nar_2,0,telling,L1,Bilingual
