child,L1,L2,testlanguage,age,story,item,response,mode,test_lang_status,ling
ch2076or12,Russian,German,ger,59,goat,ist,0,telling,L2,Bilingual
ch2077or12,Russian,German,rus,54,bird,ist,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,goal,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,attempt,1,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,outcome,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,ist,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,ist,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,goal,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,attempt,1,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,outcome,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,ist,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,ist,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,goal,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,attempt,1,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,outcome,0,telling,L1,Bilingual
ch2077or12,Russian,German,rus,54,bird,ist,0,telling,L1,Bilingual
ch2077or12,Russian,German,ger,54,bird,ist,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,goal,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,attempt,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,outcome,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,ist,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,ist,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,goal,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,attempt,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,outcome,1,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,ist,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,ist,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,goal,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,attempt,1,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,outcome,0,telling,L2,Bilingual
ch2077or12,Russian,German,ger,54,bird,ist,0,telling,L2,Bilingual
ch2078or12,Russian,German,rus,55,bird,ist,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,goal,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,attempt,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,outcome,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,ist,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,ist,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,goal,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,attempt,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,outcome,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,ist,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,ist,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,goal,0,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,attempt,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,outcome,1,telling,L1,Bilingual
ch2078or12,Russian,German,rus,55,bird,ist,0,telling,L1,Bilingual
ch2078or12,Russian,German,ger,55,goat,ist,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,goal,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,attempt,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,outcome,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,ist,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,ist,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,goal,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,attempt,0,telling,L2,Bilingual
ch2078or12,Russian,German,ger,55,goat,outcome,0,telling,L2,Bilingual
